Voltage U1	Corriente IA
42,63	2,55
42,66	2,55
42,68	2,54
42,71	2,55
42,73	2,54
42,75	2,54
42,78	2,54
42,80	2,56
42,83	2,55
42,85	2,55
42,88	2,53
42,90	2,55
42,93	2,54
42,95	2,54
42,97	2,51
43,00	2,52
43,02	2,51
43,05	2,52
43,07	2,51
43,10	2,52
43,12	2,51
43,15	2,51
43,17	2,50
43,19	2,50
43,22	2,49
43,24	2,48
43,27	2,48
43,29	2,47
43,32	2,48
43,34	2,47
43,36	2,47
43,39	2,47
43,41	2,50
43,44	2,49
43,46	2,49
43,49	2,49
43,51	2,50
43,54	2,50
43,56	2,50
43,58	2,49
43,61	2,50
43,63	2,50
43,66	2,51
43,68	2,51
43,71	2,51
43,73	2,52
43,76	2,53
43,78	2,53
43,80	2,53
43,83	2,53
43,85	2,53
43,88	2,53
43,90	2,54
43,93	2,54
43,95	2,54
43,98	2,54
44,00	2,55
44,02	2,59
44,05	2,59
44,07	2,59
44,10	2,61
44,12	2,63
44,15	2,63
44,17	2,63
44,20	2,63
44,22	2,64
44,24	2,66
44,27	2,65
44,29	2,66
44,32	2,66
44,34	2,68
44,37	2,68
44,39	2,69
44,41	2,70
44,44	2,71
44,46	2,70
44,49	2,72
44,51	2,72
44,54	2,73
44,56	2,73
44,59	2,76
44,61	2,74
44,63	2,80
44,66	2,79
44,68	2,82
44,71	2,81
44,73	2,85
44,76	2,83
44,78	2,87
44,81	2,83
44,83	2,88
44,85	2,85
44,88	2,90
44,90	2,87
44,93	2,91
44,95	2,89
44,98	2,94
45,00	2,92
45,03	2,96
45,05	2,93
45,07	2,96
45,10	2,93
45,12	2,98
45,15	2,95
45,17	2,98
45,20	2,96
45,22	3,00
45,25	3,01
45,27	3,04
45,29	3,03
45,32	3,06
45,34	3,07
45,37	3,10
45,39	3,09
45,42	3,11
45,44	3,11
45,47	3,13
45,49	3,13
45,51	3,15
45,54	3,14
45,56	3,16
45,59	3,15
45,61	3,16
45,64	3,17
45,66	3,18
45,68	3,16
45,71	3,17
45,73	3,17
45,76	3,18
45,78	3,18
45,81	3,18
45,83	3,20
45,86	3,23
45,88	3,23
45,90	3,23
45,93	3,25
45,95	3,25
45,98	3,27
46,00	3,25
46,03	3,27
46,05	3,26
46,08	3,28
46,10	3,27
46,12	3,29
46,15	3,27
46,17	3,29
46,20	3,27
46,22	3,28
46,25	3,27
46,27	3,28
46,30	3,26
46,32	3,27
46,34	3,26
46,37	3,27
46,39	3,27
46,42	3,27
46,44	3,27
46,47	3,27
46,49	3,27
46,52	3,27
46,54	3,27
46,56	3,28
46,59	3,28
46,61	3,28
46,64	3,28
46,66	3,28
46,69	3,28
46,71	3,27
46,73	3,26
46,76	3,25
46,78	3,25
46,81	3,24
46,83	3,23
46,86	3,22
46,88	3,22
46,91	3,21
46,93	3,20
46,95	3,20
46,98	3,18
47,00	3,16
47,03	3,15
47,05	3,14
47,08	3,14
47,10	3,12
47,13	3,11
47,15	3,10
47,17	3,12
47,20	3,11
47,22	3,10
47,25	3,10
47,27	3,10
47,30	3,09
47,32	3,08
47,35	3,06
47,37	3,06
47,39	3,05
47,42	3,04
47,44	3,02
47,47	3,03
47,49	3,01
47,52	3,01
47,54	3,00
47,57	3,00
47,59	2,99
47,61	2,98
47,64	2,96
47,66	2,97
47,69	2,95
47,71	2,94
47,74	2,93
47,76	2,93
47,78	2,95
47,81	2,96
47,83	2,95
47,86	2,96
47,88	2,97
47,91	2,97
47,93	2,96
47,96	2,94
47,98	2,94
48,00	2,94
48,03	2,93
48,05	2,92
48,08	2,91
48,10	2,91
48,13	2,92
48,15	2,92
48,18	2,92
48,20	2,92
48,22	2,89
48,25	2,91
48,27	2,89
48,30	2,91
48,32	2,89
48,35	2,92
48,37	2,90
48,40	2,97
48,42	2,94
48,44	2,98
48,47	2,96
48,49	3,00
48,52	2,97
48,54	3,00
48,57	2,96
48,59	3,00
48,62	2,98
48,64	3,01
48,66	2,99
48,69	3,02
48,71	3,01
48,74	3,03
48,76	3,02
48,79	3,05
48,81	3,05
48,84	3,06
48,86	3,04
48,88	3,06
48,91	3,06
48,93	3,07
48,96	3,07
48,98	3,09
49,01	3,12
49,03	3,13
49,05	3,15
49,08	3,16
49,10	3,19
49,13	3,18
49,15	3,20
49,18	3,19
49,20	3,22
49,23	3,21
49,25	3,23
49,27	3,21
49,30	3,25
49,32	3,24
49,35	3,27
49,37	3,26
49,40	3,29
49,42	3,28
49,45	3,30
49,47	3,28
49,49	3,31
49,52	3,30
49,54	3,33
49,57	3,31
49,59	3,36
49,62	3,36
49,64	3,40
49,67	3,38
49,69	3,43
49,71	3,43
49,74	3,47
49,76	3,45
49,79	3,49
49,81	3,47
49,84	3,51
49,86	3,50
49,89	3,52
49,91	3,52
49,93	3,55
49,96	3,54
49,98	3,56
